"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@MrsWalesTales Thank you. I will forward your information back over to our regional department. - Liz",FALSE,0,"MrsWalesTales",2019-05-02 00:41:27,FALSE,NA,"1123749306232713216","108440577","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@AG_L3g Awesome savings! Welcome to the GEICO family! - Liz",FALSE,0,"AG_L3g",2019-05-02 00:39:31,FALSE,"1123747689395576834","1123748817738915844","602339353","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"RT @JordanUhl: Fox News top advertisers who fund this:

@Indeed
@NerdWallet
@HelloFresh
@onepeloton
@Ancestry
@Nutrisystem
@DollarShaveClub…",FALSE,0,NA,2019-05-02 00:29:17,FALSE,NA,"1123746245812551680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrJohnMisty",306,TRUE,FALSE,NA,NA
"@nyatiiiz Thank you for considering us for your renters insurance needs! In order to receive assistance with the qu… https://t.co/9OGi2yR2Jj",FALSE,0,"nyatiiiz",2019-05-02 00:20:51,TRUE,NA,"1123744121674510337","854344852523237379","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@bookchickdi I'm sorry for the frustration this has caused you and that you are considering cancelling your policie… https://t.co/nzaAPSfQfH",FALSE,0,"bookchickdi",2019-05-02 00:08:55,TRUE,"1123739097888186368","1123741119941087234","22267788","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@Badgal_bri_bri I'm very sorry to hear about your poor experience with your claim. Please DM  us your name, state,… https://t.co/e8ZYHHpt49",FALSE,0,"Badgal_bri_bri",2019-05-01 23:17:55,TRUE,"1123727568765640706","1123728285211529221","2608759994","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@GEICO_Service @GEICO @RossGeiger is this your employee? He says ""I don't care who you are,"" In regards to Geico customers.",FALSE,0,"GEICO_Service",2019-05-01 23:14:43,FALSE,NA,"1123727479594790912","148777871","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NowThatIsPaper",0,FALSE,FALSE,NA,NA
"RT @JordanUhl: Fox News top advertisers who fund this:

@Indeed
@NerdWallet
@HelloFresh
@onepeloton
@Ancestry
@Nutrisystem
@DollarShaveClub…",FALSE,0,NA,2019-05-01 23:03:59,FALSE,NA,"1123724779423502336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VinFromJersey",306,TRUE,FALSE,NA,NA
"@GEICO Berkshire Hathaway @GEICO_Service You have an employee that has put themself in a stressful situation. I am… https://t.co/iDUVi0VRjg",FALSE,0,"GEICO",2019-05-01 22:59:09,TRUE,NA,"1123723561011679237","22009780","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NowThatIsPaper",0,FALSE,FALSE,NA,NA
"@GEICO_Service A service employee named Ross made a harassment claim towards Geico customers, let me know if State… https://t.co/s2iEz5iGr8",FALSE,0,"GEICO_Service",2019-05-01 22:50:13,TRUE,NA,"1123721314148265984","148777871","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NowThatIsPaper",0,FALSE,FALSE,NA,NA
"@jimmattor You're welcome. If you need anything in the future, please let us know! - Liz",FALSE,1,"jimmattor",2019-05-01 22:44:56,FALSE,"1123719524321300485","1123719985468194818","44165780","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@jimmattor I'm sorry to hear about the recent accident! Please DM us your name, state, claim number, and phone numb… https://t.co/6gnhRTxO2w",FALSE,0,"jimmattor",2019-05-01 22:40:37,TRUE,"1123718476567384064","1123718895892930562","44165780","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@PHL_balad I have Geico but used my spare already 🥴 I’m going to the tire shop in sha Allah",FALSE,0,"PHL_balad",2019-05-01 22:33:09,FALSE,"1123716631123910656","1123717019164184576","1103257399157276674","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FAHglizzy",0,FALSE,FALSE,NA,NA
"@jmcarp27 Thanks for sending us that additional information James! We take this very seriously and will be investigating further.",FALSE,0,"jmcarp27",2019-05-01 20:58:26,FALSE,"1123246473783709697","1123693182066229249","235763256","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@tamos2018 I'm sorry for any unease this has caused you. Please DM us your name, state, and phone number if you wou… https://t.co/q6sdEYWmCI",FALSE,1,"tamos2018",2019-05-01 20:40:28,TRUE,"1123686006446796800","1123688659314728961","1123684942955855872","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@_NayyyJ_ I’m sorry that we were unable to offer a more competitive premium and that you cancelled with us as a res… https://t.co/UVkh7qz7Q0",FALSE,0,"_NayyyJ_",2019-05-01 20:36:56,TRUE,"1123685633891938306","1123687770545958918","143677274","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@TheGEICOGecko @GEICO. Needs to chill out. They're taking Endgame a bit too seriously 👀 https://t.co/sFF00bOaWN",FALSE,0,"TheGEICOGecko",2019-05-01 20:31:11,FALSE,NA,"1123686324828082176","24177962","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BDKaros",0,FALSE,FALSE,NA,NA
"@TerryCRG We can certainly look into this for you. Please DM us your name, state, and phone number if you would lik… https://t.co/7xHlp6og2z",FALSE,0,"TerryCRG",2019-05-01 20:24:48,TRUE,"1123683854886346752","1123684719990837252","21221044","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@gabbyloux I'm glad we were able to help you out today! - Liz",FALSE,1,"gabbyloux",2019-05-01 20:08:55,FALSE,"1123678900364697600","1123680720721993728","335292637","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"RT @JordanUhl: Fox News top advertisers who fund this:

@Indeed
@NerdWallet
@HelloFresh
@onepeloton
@Ancestry
@Nutrisystem
@DollarShaveClub…",FALSE,0,NA,2019-05-01 20:05:03,FALSE,NA,"1123679749358923776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","swagthedolphin",306,TRUE,FALSE,NA,NA
"15 minutes until gametime! Tune in to MASN2! 

Brought to you by @GEICO. 15 minutes could save you 15% or more on c… https://t.co/2LecRRxrYV",FALSE,7,NA,2019-05-01 19:55:00,TRUE,NA,"1123677218075553794",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","masnOrioles",0,FALSE,FALSE,NA,NA
"@xeoron If you log into your policy you will see that the 12 month premium, including the Paid in Full discount, is… https://t.co/qjFlGVON8n",FALSE,0,"xeoron",2019-05-01 19:40:00,TRUE,"1123670891945242634","1123673443667468289","245959729","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@xeoron Thank you for giving me the chance to help, and I apologize that there is an issue with the phones.  What i… https://t.co/d7rSrROvu0",FALSE,0,"xeoron",2019-05-01 19:33:34,TRUE,"1123670891945242634","1123671824750010369","245959729","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@xeoron I am sorry that you are upset with us. If you would like me to look into what happened with the policy prem… https://t.co/BQbs2Jegk5",FALSE,0,"xeoron",2019-05-01 19:24:55,TRUE,"1123669257965965312","1123669649357455361","245959729","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"Well it's official. After speaking to both the adjuster and his supervisor, nobody at @GEICO is willing to accept t… https://t.co/0nxXehKtpL",FALSE,1,NA,2019-05-01 19:16:43,TRUE,NA,"1123667585806082054",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheRealBDepz",0,FALSE,FALSE,NA,NA
"@LinggeG I am very sorry for your frustration, and I am happy to help. Please DM me with your name, state, phone# and claim#. -Jim",FALSE,0,"LinggeG",2019-05-01 19:10:29,FALSE,"1123665399785111552","1123666014460350464","1123659408364441601","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@MorettiJoe I am sorry that you feel that way. If there is anything that we can do to assist you in any way please… https://t.co/C2TsE6tWp1",FALSE,0,"MorettiJoe",2019-05-01 19:00:01,TRUE,"1123662547180302337","1123663383369220097","1110332528","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"RT @GEICO: ⚡️ This year's GEICO 500 was monumental!

https://t.co/LWtegZ7Mfj",FALSE,0,NA,2019-05-01 18:54:24,FALSE,NA,"1123661966176768001",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EllaSpein",20,TRUE,FALSE,NA,NA
"@MrsWalesTales The phone number that we have on file is not a working number.  Please provide us with a phone# wher… https://t.co/wGfbWa4WJ7",FALSE,0,"MrsWalesTales",2019-05-01 18:49:29,TRUE,NA,"1123660730870398976","108440577","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@skylor You can remove your phone number from the same website provided.",FALSE,0,"skylor",2019-05-01 18:33:25,FALSE,"1123655183123324928","1123656686416343040","1073471","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@MrsWalesTales Please accept my condolences on your recent loss. An agent will reach out to you shortly for assistance.",FALSE,0,"MrsWalesTales",2019-05-01 18:32:00,FALSE,NA,"1123656330772873218","108440577","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@skylor I am really sorry for the inconvenience! You can unsubscribe from our mailing list at https://t.co/Lz6qijIQw4.",FALSE,0,"skylor",2019-05-01 18:24:00,FALSE,"1123653847153614849","1123654317985148928","1073471","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@MPD2003 It should be back up now - let us know if you need additional assistance.",FALSE,0,"MPD2003",2019-05-01 18:12:32,FALSE,"1123646816455725057","1123651433923063808","18754611","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@MPD2003 Sorry about that! We have been experiencing some slow downs, and we're working to resolve it as soon as possible.",FALSE,0,"MPD2003",2019-05-01 17:57:00,FALSE,"1123646816455725057","1123647522789105665","18754611","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"RT @JordanUhl: Fox News top advertisers who fund this:

@Indeed
@NerdWallet
@HelloFresh
@onepeloton
@Ancestry
@Nutrisystem
@DollarShaveClub…",FALSE,0,NA,2019-05-01 17:54:50,FALSE,NA,"1123646978053758976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JonDillonger",306,TRUE,FALSE,NA,NA
"Thanking Our Heroes: The GEICO Military Service Awards https://t.co/lnIjDvg42x https://t.co/hc0t6YpXtH",FALSE,0,NA,2019-05-01 17:52:34,FALSE,NA,"1123646406210621441",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","melissa_mlynne",0,FALSE,FALSE,NA,NA
"@rickk_nogers Awesome! I'm glad we could save you some money!",FALSE,0,"rickk_nogers",2019-05-01 16:58:49,FALSE,"1123632534208823296","1123632882604498944","776580160187400192","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@NickBJohnson91 I'm sorry for any frustration. If you would like an agent to reach out, please DM your name, state,… https://t.co/tigZWDX8NA",FALSE,0,"NickBJohnson91",2019-05-01 16:34:39,TRUE,"1123625896647241729","1123626798443573248","887731667967913984","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"I was talkin to my little slime that’s a lil lizard call her geico",FALSE,1,NA,2019-05-01 16:26:03,FALSE,NA,"1123624635281678343",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRealMani__",0,FALSE,FALSE,NA,NA
"RT @JordanUhl: Fox News top advertisers who fund this:

@Indeed
@NerdWallet
@HelloFresh
@onepeloton
@Ancestry
@Nutrisystem
@DollarShaveClub…",FALSE,0,NA,2019-05-01 16:13:12,FALSE,NA,"1123621399501856768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lilchuck222",306,TRUE,FALSE,NA,NA
"RT @JordanUhl: Fox News top advertisers who fund this:

@Indeed
@NerdWallet
@HelloFresh
@onepeloton
@Ancestry
@Nutrisystem
@DollarShaveClub…",FALSE,0,NA,2019-05-01 15:13:51,FALSE,NA,"1123606465900699649",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IDontEvenKnow42",306,TRUE,FALSE,NA,NA
"@rellert We understand your concern with the quoted premium. If you would like an agent to review your policy with… https://t.co/P4xVnf03LB",FALSE,0,"rellert",2019-05-01 15:11:54,TRUE,"1123605483242303489","1123605972579176454","216716422","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@YouKnowImDaddy I'm sorry you feel that way. If there is anything you need help with, please feel free to DM us at any time.",FALSE,0,"YouKnowImDaddy",2019-05-01 15:10:24,FALSE,"1123604396858847234","1123605597755199488","492472981","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"RT @JordanUhl: Fox News top advertisers who fund this:

@Indeed
@NerdWallet
@HelloFresh
@onepeloton
@Ancestry
@Nutrisystem
@DollarShaveClub…",FALSE,0,NA,2019-05-01 15:00:48,FALSE,NA,"1123603181676716032",NA,"<a href=""https://twitterrific.com/ios"" rel=""nofollow"">Twitterrific for iOS</a>","bugi1960",306,TRUE,FALSE,NA,NA
"@JustaDiscussion I'm glad we could help you out. Please let us know if you need assistance with anything.",FALSE,0,"JustaDiscussion",2019-05-01 14:54:40,FALSE,"1123601125016592384","1123601637355003905","991826155673186304","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"#GEICO again earns top honors from @Dynatrace for its mobile app. https://t.co/ynQMYWK8Iw",FALSE,0,NA,2019-05-01 14:51:03,FALSE,NA,"1123600729019682818",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","liz_ballantine",0,FALSE,FALSE,NA,NA
"@RollDamnTerps @GEICO @GEICO_Service Completely forgot I had home insurance too with @GEICO... Sure seems like a lo… https://t.co/yKd0Hvnkdt",FALSE,0,"RollDamnTerps",2019-05-01 14:01:36,TRUE,"1123586550326018048","1123588283362107392","302405268","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheRealBDepz",0,FALSE,FALSE,NA,NA
"@PeanutCat5 Sorry for any issues with logging into your account! For assistance, please call our Internet Help Desk at 888-841-1003. - Renee",FALSE,0,"PeanutCat5",2019-05-01 13:29:55,FALSE,"1123579228954349569","1123580307557449728","1120079989813043201","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@skullaria I am sorry to hear about what happened. I am glad to hear that we were able to help during this difficul… https://t.co/VwS3EFwehN",FALSE,5,"skullaria",2019-05-01 13:24:27,TRUE,"1123577855907127296","1123578935432945667","6247272","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
